match_id,innings,over,striker_id,propensity,phase,striker_batting_position
M0007,1,5,Batter_003,0.775002059970264,powerplay,3
M0007,1,5,Batter_003,0.775002059970264,powerplay,3
M0007,1,5,Batter_003,0.804538290802117,powerplay,3
M0007,1,6,Batter_003,0.847645826227142,middle,3
M0007,1,6,Batter_003,0.876614304863234,middle,3
M0007,1,6,Batter_003,0.847645826227142,middle,3
M0007,1,6,Batter_003,0.847645826227142,middle,3
M0007,1,7,Batter_003,0.708275429231155,middle,3
M0007,1,7,Batter_003,0.821885003759802,middle,3
M0007,1,7,Batter_003,0.708275429231155,middle,3
M0007,1,7,Batter_003,0.708275429231155,middle,3
M0007,1,7,Batter_003,0.708275429231155,middle,3
M0007,1,8,Batter_003,0.850370146738736,middle,3
M0007,1,8,Batter_003,0.871539125263445,middle,3
M0007,1,8,Batter_003,0.871539125263445,middle,3
M0007,1,8,Batter_003,0.871539125263445,middle,3
M0007,1,8,Batter_003,0.871539125263445,middle,3
M0007,1,8,Batter_003,0.871539125263445,middle,3
M0007,2,0,Batter_028,0.0381131623822505,powerplay,1
M0007,2,0,Batter_028,0.0381131623822505,powerplay,1
M0007,2,0,Batter_028,0.222113330849578,powerplay,1
M0007,2,0,Batter_004,0.239114494075769,powerplay,2
M0007,2,0,Batter_004,0.239114494075769,powerplay,2
M0007,2,0,Batter_004,0.475356158120847,powerplay,2
M0007,2,1,Batter_028,0.0975383073984817,powerplay,1
M0007,2,1,Batter_028,0.303435771798048,powerplay,1
M0007,2,1,Batter_004,0.443231482990583,powerplay,2
M0007,2,1,Batter_028,0.0975383073984817,powerplay,1
M0007,2,1,Batter_004,0.443231482990583,powerplay,2
M0007,2,1,Batter_004,0.443231482990583,powerplay,2
M0007,2,2,Batter_004,0.66535030875961,powerplay,2
M0007,2,2,Batter_028,0.303477556446458,powerplay,1
M0007,2,2,Batter_004,0.66535030875961,powerplay,2
M0007,2,2,Batter_004,0.458686966660574,powerplay,2
M0007,2,2,Batter_028,0.105061025162788,powerplay,1
M0007,2,2,Batter_004,0.458686966660574,powerplay,2
M0007,2,3,Batter_028,0.253435517249463,powerplay,1
M0007,2,3,Batter_028,0.253435517249463,powerplay,1
M0007,2,3,Batter_028,0.240376191038955,powerplay,1
M0007,2,3,Batter_038,0.00155655654010923,powerplay,3
M0007,2,3,Batter_004,0.588625567384314,powerplay,2
M0007,2,3,Batter_004,0.144701919394379,powerplay,2
M0007,2,4,Batter_038,0.00140753568616173,powerplay,3
M0007,2,4,Batter_004,0.488072475023717,powerplay,2
M0007,2,4,Batter_004,0.488072475023717,powerplay,2
M0007,2,4,Batter_004,0.488072475023717,powerplay,2
M0007,2,4,Batter_004,0.680131620892441,powerplay,2
M0007,2,4,Batter_004,0.680131620892441,powerplay,2
M0007,2,5,Batter_038,0.00125916843656446,powerplay,3
M0007,2,5,Batter_038,0.00125916843656446,powerplay,3
M0007,2,5,Batter_038,0.00125916843656446,powerplay,3
M0007,2,5,Batter_004,0.361793025439816,powerplay,2
M0007,2,5,Batter_004,0.541934199654083,powerplay,2
M0007,2,5,Batter_004,0.541934199654083,powerplay,2
M0007,2,6,Batter_038,0.00150791295394629,middle,3
M0007,2,6,Batter_038,0.00150791295394629,middle,3
M0007,2,6,Batter_004,0.270715828298319,middle,2
M0007,2,6,Batter_038,0.00150791295394629,middle,3
M0007,2,6,Batter_004,0.651876095263839,middle,2
M0007,2,6,Batter_004,0.270715828298319,middle,2
M0007,2,7,Batter_038,0.00132109341585839,middle,3
M0007,2,7,Batter_017,0.0191571508297692,middle,4
M0007,2,7,Batter_004,0.574279531232496,middle,2
M0007,2,7,Batter_004,0.574279531232496,middle,2
M0007,2,7,Batter_004,0.455552288068318,middle,2
M0007,2,7,Batter_004,0.574279531232496,middle,2
M0007,2,8,Batter_004,0.80071956206734,middle,2
M0007,2,8,Batter_017,0.021316152525394,middle,4
M0007,2,8,Batter_017,0.0165682292173596,middle,4
M0007,2,8,Batter_004,0.517815239352007,middle,2
M0007,2,8,Batter_004,0.517815239352007,middle,2
M0007,2,8,Batter_004,0.517815239352007,middle,2
M0007,2,9,Batter_017,0.0520436990130113,middle,4
M0007,2,9,Batter_017,0.0152685199375999,middle,4
M0007,2,9,Batter_004,0.506827398118628,middle,2
M0008,1,0,Batter_046,0.827700538928458,powerplay,1
M0008,1,0,Batter_046,0.827700538928458,powerplay,1
M0008,1,0,Batter_046,0.906983421848108,powerplay,1
M0008,1,0,Batter_046,0.827700538928458,powerplay,1
M0008,1,0,Batter_046,0.906983421848108,powerplay,1
M0008,1,1,Batter_046,0.907646398227354,powerplay,1
M0008,1,1,Batter_046,0.907646398227354,powerplay,1
M0008,1,1,Batter_012,0.000388787827952745,powerplay,3
M0008,1,1,Batter_046,0.907646398227354,powerplay,1
M0008,1,1,Batter_046,0.907646398227354,powerplay,1
M0008,1,1,Batter_046,0.907646398227354,powerplay,1
M0008,1,2,Batter_046,0.845519824679911,powerplay,1
M0008,1,2,Batter_046,0.853725399013018,powerplay,1
M0008,1,2,Batter_012,0.151979145005049,powerplay,3
M0008,1,2,Batter_046,0.845519824679911,powerplay,1
M0008,1,2,Batter_046,0.845519824679911,powerplay,1
M0008,1,2,Batter_012,0.151979145005049,powerplay,3
M0008,1,3,Batter_046,0.846203833718535,powerplay,1
M0008,1,3,Batter_046,0.846203833718535,powerplay,1
M0008,1,3,Batter_046,0.906925033234982,powerplay,1
M0008,1,3,Batter_046,0.846203833718535,powerplay,1
M0008,1,3,Batter_046,0.846203833718535,powerplay,1
M0008,1,3,Batter_046,0.846203833718535,powerplay,1
M0008,1,4,Batter_012,0.160349129568703,powerplay,3
M0008,1,4,Batter_012,0.160349129568703,powerplay,3
M0008,1,4,Batter_046,0.857534180839844,powerplay,1
M0008,1,4,Batter_046,0.857534180839844,powerplay,1
M0008,1,4,Batter_012,0.911961669095073,powerplay,3
M0008,1,4,Batter_012,0.160349129568703,powerplay,3
M0008,1,5,Batter_012,0.164053418846165,powerplay,3
M0008,1,5,Batter_012,0.164053418846165,powerplay,3
M0008,1,5,Batter_046,0.858690179058363,powerplay,1
M0008,1,5,Batter_046,0.858690179058363,powerplay,1
M0008,1,5,Batter_012,0.912180765310185,powerplay,3
M0008,1,5,Batter_012,0.164053418846165,powerplay,3
M0008,1,6,Batter_046,0.842972959253871,middle,1
M0008,1,6,Batter_012,0.0595933000135912,middle,3
M0008,1,6,Batter_046,0.827609839622355,middle,1
M0008,1,6,Batter_012,0.0595933000135912,middle,3
M0008,1,6,Batter_027,0.00670528981196861,middle,4
M0008,1,6,Batter_046,0.842972959253871,middle,1
M0008,1,7,Batter_027,0.728319257866402,middle,4
M0008,1,7,Batter_027,0.862040373910223,middle,4
M0008,1,7,Batter_027,0.862040373910223,middle,4
M0008,1,7,Batter_027,0.862040373910223,middle,4
M0008,1,7,Batter_027,0.728319257866402,middle,4
M0008,1,7,Batter_027,0.862040373910223,middle,4
M0008,1,8,Batter_046,0.783445356139429,middle,1
M0008,1,8,Batter_046,0.783445356139429,middle,1
M0008,1,8,Batter_046,0.894441874397382,middle,1
M0008,1,8,Batter_027,0.923778824081525,middle,4
M0008,1,8,Batter_046,0.894441874397382,middle,1
M0008,1,8,Batter_046,0.783445356139429,middle,1
M0008,1,9,Batter_027,0.923080020518847,middle,4
M0008,1,9,Batter_046,0.891578214591671,middle,1
M0008,1,9,Batter_027,0.923080020518847,middle,4
M0008,1,9,Batter_027,0.895393959166447,middle,4
M0008,1,9,Batter_027,0.895393959166447,middle,4
M0008,1,9,Batter_027,0.895393959166447,middle,4
M0008,1,10,Batter_027,0.89338506769664,middle,4
M0008,1,10,Batter_027,0.89338506769664,middle,4
M0008,1,10,Batter_027,0.89338506769664,middle,4
M0008,1,10,Batter_046,0.79871178711791,middle,1
M0008,1,10,Batter_027,0.89338506769664,middle,4
M0008,1,10,Batter_027,0.921683600540793,middle,4
M0008,1,11,Batter_046,0.885124904221204,middle,1
M0008,1,11,Batter_046,0.805339800992011,middle,1
M0008,1,11,Batter_046,0.805339800992011,middle,1
M0008,1,11,Batter_046,0.885124904221204,middle,1
M0008,1,11,Batter_027,0.890970592329612,middle,4
M0008,1,11,Batter_046,0.885124904221204,middle,1
M0008,1,12,Batter_027,0.888180986211935,middle,4
M0008,1,12,Batter_027,0.888180986211935,middle,4
M0008,1,12,Batter_027,0.916663269120754,middle,4
M0008,1,12,Batter_027,0.916663269120754,middle,4
M0008,1,12,Batter_027,0.888180986211935,middle,4
M0008,1,12,Batter_027,0.888180986211935,middle,4
M0008,1,13,Batter_046,0.832572714050528,middle,1
M0008,1,13,Batter_046,0.832572714050528,middle,1
M0008,1,13,Batter_046,0.832572714050528,middle,1
M0008,1,13,Batter_046,0.907521798090982,middle,1
M0008,1,13,Batter_046,0.832572714050528,middle,1
M0008,1,13,Batter_046,0.907521798090982,middle,1
M0008,1,14,Batter_027,0.0100337370534117,middle,4
M0008,1,14,Batter_027,0.0100337370534117,middle,4
M0008,2,0,Batter_020,0.70342422055814,powerplay,1
M0008,2,0,Batter_020,0.843111544957061,powerplay,1
M0008,2,1,Batter_020,0.71305245547603,powerplay,1
M0008,2,1,Batter_020,0.844914639139125,powerplay,1
M0008,2,1,Batter_020,0.844914639139125,powerplay,1
M0008,2,1,Batter_020,0.71305245547603,powerplay,1
M0008,2,1,Batter_013,0.758968616658488,powerplay,4
M0008,2,2,Batter_020,0.720399822780312,powerplay,1
M0008,2,2,Batter_013,0.840423934843391,powerplay,4
M0008,2,2,Batter_013,0.756562177825602,powerplay,4
M0008,2,2,Batter_013,0.756562177825602,powerplay,4
M0008,2,2,Batter_020,0.845999546196271,powerplay,1
M0008,2,2,Batter_013,0.840423934843391,powerplay,4
M0008,2,3,Batter_013,0.820405347067893,powerplay,4
M0008,2,3,Batter_013,0.791519882406989,powerplay,4
M0008,2,3,Batter_013,0.820405347067893,powerplay,4
M0008,2,3,Batter_013,0.791519882406989,powerplay,4
M0008,2,3,Batter_013,0.791519882406989,powerplay,4
M0008,2,3,Batter_013,0.820405347067893,powerplay,4
M0008,2,4,Batter_020,0.0161907502021832,powerplay,1
M0009,1,0,Batter_010,0.452484997730348,powerplay,1
M0009,1,0,Batter_035,0.121124698696495,powerplay,2
M0009,1,0,Batter_010,0.452484997730348,powerplay,1
M0009,1,0,Batter_010,0.43678731538124,powerplay,1
M0009,1,0,Batter_010,0.43678731538124,powerplay,1
M0009,1,0,Batter_010,0.43678731538124,powerplay,1
M0009,1,1,Batter_010,0.600168167557031,powerplay,1
M0009,1,1,Batter_035,0.115346625449077,powerplay,2
M0009,1,1,Batter_035,0.155961850561253,powerplay,2
M0009,1,1,Batter_035,0.115346625449077,powerplay,2
M0009,1,1,Batter_035,0.115346625449077,powerplay,2
M0009,1,1,Batter_035,0.155961850561253,powerplay,2
M0009,1,2,Batter_010,0.311811868115668,powerplay,1
M0009,1,2,Batter_035,0.115656987159484,powerplay,2
M0009,1,2,Batter_010,0.22355490934782,powerplay,1
M0009,1,2,Batter_010,0.22355490934782,powerplay,1
M0009,1,2,Batter_035,0.115656987159484,powerplay,2
M0009,1,2,Batter_010,0.311811868115668,powerplay,1
M0009,1,3,Batter_035,0.198267828327494,powerplay,2
M0009,1,3,Batter_010,0.27674475132144,powerplay,1
M0009,1,3,Batter_010,0.27674475132144,powerplay,1
M0009,1,3,Batter_010,0.516884118484082,powerplay,1
M0009,1,3,Batter_010,0.516884118484082,powerplay,1
M0009,1,3,Batter_035,0.181541351922507,powerplay,2
M0009,1,4,Batter_010,0.179765578752881,powerplay,1
M0009,1,4,Batter_035,0.269929444116529,powerplay,2
M0009,1,4,Batter_035,0.375368358150845,powerplay,2
M0009,1,4,Batter_035,0.269929444116529,powerplay,2
M0009,1,4,Batter_035,0.269929444116529,powerplay,2
M0009,1,4,Batter_035,0.375368358150845,powerplay,2
M0009,1,5,Batter_035,0.252950056539045,powerplay,2
M0009,1,5,Batter_035,0.252950056539045,powerplay,2
M0009,1,5,Batter_035,0.281339312609684,powerplay,2
M0009,1,5,Batter_035,0.281339312609684,powerplay,2
M0009,1,5,Batter_035,0.281339312609684,powerplay,2
M0009,1,5,Batter_035,0.281339312609684,powerplay,2
M0009,1,6,Batter_010,0.453920285455019,middle,1
M0009,1,6,Batter_010,0.0973913365916497,middle,1
M0009,1,6,Batter_010,0.453920285455019,middle,1
M0009,1,6,Batter_010,0.0973913365916497,middle,1
M0009,1,6,Batter_010,0.0973913365916497,middle,1
M0009,1,6,Batter_016,0.138989904626612,middle,3
M0009,1,7,Batter_035,0.477202015655918,middle,2
M0009,1,7,Batter_016,0.187293639258089,middle,3
M0009,1,7,Batter_035,0.477202015655918,middle,2
M0009,1,7,Batter_016,0.263944313916377,middle,3
M0009,1,7,Batter_035,0.477202015655918,middle,2
M0009,1,7,Batter_035,0.551797793541514,middle,2
M0009,1,8,Batter_016,0.351016643822053,middle,3
M0009,1,8,Batter_016,0.32210477480111,middle,3
M0009,1,8,Batter_035,0.530526586728388,middle,2
M0009,1,8,Batter_035,0.536115745215867,middle,2
M0009,1,8,Batter_035,0.530526586728388,middle,2
M0009,1,8,Batter_035,0.530526586728388,middle,2
M0009,1,9,Batter_016,0.201689265757534,middle,3
M0009,1,9,Batter_016,0.294053431067756,middle,3
M0009,1,9,Batter_016,0.294053431067756,middle,3
M0009,1,9,Batter_016,0.201689265757534,middle,3
M0009,1,9,Batter_016,0.294053431067756,middle,3
M0009,1,9,Batter_016,0.201689265757534,middle,3
M0009,1,10,Batter_016,0.337593323788633,middle,3
M0009,1,10,Batter_035,0.607096526687356,middle,2
M0009,1,10,Batter_016,0.394589798177151,middle,3
M0009,1,10,Batter_016,0.337593323788633,middle,3
M0009,1,10,Batter_016,0.337593323788633,middle,3
M0009,1,10,Batter_035,0.587513187259,middle,2
M0009,1,11,Batter_035,0.634549137958035,middle,2
M0009,1,11,Batter_035,0.609467076957917,middle,2
M0009,1,11,Batter_016,0.343212096093882,middle,3
M0009,1,11,Batter_016,0.343212096093882,middle,3
M0009,1,11,Batter_035,0.609467076957917,middle,2
M0009,1,11,Batter_035,0.634549137958035,middle,2
M0009,1,12,Batter_035,0.628832188101988,middle,2
M0009,1,12,Batter_016,0.422461053065689,middle,3
M0009,1,12,Batter_016,0.347301932905338,middle,3
M0009,1,12,Batter_016,0.422461053065689,middle,3
M0009,1,12,Batter_016,0.422461053065689,middle,3
M0009,1,12,Batter_016,0.422461053065689,middle,3
M0009,1,13,Batter_035,0.645697200294704,middle,2
M0009,1,13,Batter_035,0.645697200294704,middle,2
M0009,1,13,Batter_035,0.645697200294704,middle,2
M0009,1,13,Batter_016,0.428108545016113,middle,3
M0009,1,13,Batter_016,0.428108545016113,middle,3
M0009,1,13,Batter_016,0.34990652294456,middle,3
M0009,1,14,Batter_035,0.660232477482371,middle,2
M0009,1,14,Batter_035,0.682715801919456,middle,2
M0009,1,14,Batter_035,0.660232477482371,middle,2
M0009,1,14,Batter_035,0.682715801919456,middle,2
M0009,1,14,Batter_035,0.660232477482371,middle,2
M0009,1,14,Batter_035,0.682715801919456,middle,2
M0009,1,15,Batter_016,0.596286342782874,death,3
M0009,1,15,Batter_016,0.596286342782874,death,3
M0009,1,15,Batter_035,0.422131823942693,death,2
M0009,1,15,Batter_035,0.404735305931656,death,2
M0009,1,15,Batter_035,0.404735305931656,death,2
M0009,1,15,Batter_035,0.422131823942693,death,2
M0009,1,16,Batter_035,0.348457884156699,death,2
M0009,1,16,Batter_035,0.414506439577954,death,2
M0009,1,17,Batter_016,0.744948467519528,death,3
M0009,1,17,Batter_016,0.639884480929078,death,3
M0009,1,17,Batter_016,0.744948467519528,death,3
M0009,1,17,Batter_016,0.744948467519528,death,3
M0009,1,17,Batter_016,0.639884480929078,death,3
M0009,1,17,Batter_016,0.744948467519528,death,3
M0009,1,19,Batter_016,0.707788743190779,death,3
M0009,1,19,Batter_016,0.707788743190779,death,3
M0009,2,0,Batter_015,0.154175580624014,powerplay,1
M0009,2,0,Batter_048,0.208760982886331,powerplay,2
M0009,2,0,Batter_048,0.155837894895572,powerplay,2
M0009,2,0,Batter_015,0.154175580624014,powerplay,1
M0009,2,0,Batter_015,0.154175580624014,powerplay,1
M0009,2,0,Batter_015,0.154175580624014,powerplay,1
M0009,2,1,Batter_015,0.169418322650567,powerplay,1
M0009,2,1,Batter_015,0.169418322650567,powerplay,1
M0009,2,1,Batter_048,0.290492484430899,powerplay,2
M0009,2,1,Batter_015,0.139427703199533,powerplay,1
M0009,2,1,Batter_015,0.139427703199533,powerplay,1
M0009,2,1,Batter_048,0.290492484430899,powerplay,2
M0009,2,2,Batter_015,0.152255524085491,powerplay,1
M0009,2,2,Batter_015,0.152255524085491,powerplay,1
M0009,2,2,Batter_015,0.152255524085491,powerplay,1
M0009,2,2,Batter_048,0.241623765294106,powerplay,2
M0009,2,2,Batter_048,0.212136188320429,powerplay,2
M0009,2,2,Batter_048,0.241623765294106,powerplay,2
M0009,2,3,Batter_015,0.150947758071616,powerplay,1
M0009,2,3,Batter_015,0.379759646304269,powerplay,1
M0009,2,3,Batter_015,0.150947758071616,powerplay,1
M0009,2,3,Batter_015,0.150947758071616,powerplay,1
M0009,2,3,Batter_048,0.259035665651596,powerplay,2
M0009,2,3,Batter_048,0.243730927964433,powerplay,2
M0009,2,4,Batter_015,0.149407448744322,powerplay,1
M0009,2,4,Batter_048,0.277027899838636,powerplay,2
M0009,2,4,Batter_048,0.277027899838636,powerplay,2
M0009,2,4,Batter_015,0.354171745757562,powerplay,1
M0009,2,4,Batter_015,0.354171745757562,powerplay,1
M0009,2,4,Batter_048,0.277027899838636,powerplay,2
M0009,2,5,Batter_048,0.132145259829197,powerplay,2
M0009,2,5,Batter_048,0.132145259829197,powerplay,2
M0009,2,5,Batter_015,0.0959174731622373,powerplay,1
M0009,2,5,Batter_048,0.132145259829197,powerplay,2
M0009,2,5,Batter_015,0.271710576636742,powerplay,1
M0009,2,5,Batter_015,0.271710576636742,powerplay,1
M0009,2,6,Batter_015,0.0492888482620467,middle,1
M0009,2,6,Batter_015,0.0492888482620467,middle,1
M0009,2,6,Batter_048,0.226723017140704,middle,2
M0009,2,6,Batter_048,0.226723017140704,middle,2
M0009,2,6,Batter_048,0.168258796004454,middle,2
M0009,2,6,Batter_048,0.168258796004454,middle,2
M0009,2,7,Batter_015,0.035941002067259,middle,1
M0009,2,7,Batter_002,0.601884886367709,middle,3
M0009,2,7,Batter_002,0.52354854019201,middle,3
M0009,2,7,Batter_002,0.601884886367709,middle,3
M0009,2,7,Batter_002,0.52354854019201,middle,3
M0009,2,7,Batter_002,0.52354854019201,middle,3
M0009,2,8,Batter_002,0.437311468585371,middle,3
M0009,2,8,Batter_002,0.437311468585371,middle,3
M0009,2,8,Batter_002,0.437311468585371,middle,3
M0009,2,8,Batter_002,0.547460048566292,middle,3
M0009,2,8,Batter_002,0.437311468585371,middle,3
M0009,2,8,Batter_002,0.547460048566292,middle,3
M0009,2,9,Batter_002,0.61166584968984,middle,3
M0009,2,9,Batter_002,0.61166584968984,middle,3
M0009,2,9,Batter_048,0.0788310678643517,middle,2
M0009,2,9,Batter_002,0.61166584968984,middle,3
M0009,2,9,Batter_002,0.61166584968984,middle,3
M0009,2,9,Batter_002,0.61166584968984,middle,3
M0009,2,10,Batter_048,0.273670539345688,middle,2
M0009,2,10,Batter_048,0.273670539345688,middle,2
M0009,2,10,Batter_002,0.451131152504715,middle,3
M0009,2,10,Batter_002,0.451131152504715,middle,3
M0009,2,10,Batter_002,0.451131152504715,middle,3
M0009,2,10,Batter_002,0.451131152504715,middle,3
M0009,2,11,Batter_002,0.566006725062435,middle,3
M0009,2,11,Batter_002,0.566006725062435,middle,3
M0009,2,11,Batter_002,0.618187323879957,middle,3
M0009,2,11,Batter_048,0.0939807941439481,middle,2
M0009,2,11,Batter_002,0.618187323879957,middle,3
M0009,2,11,Batter_002,0.618187323879957,middle,3
M0009,2,12,Batter_002,0.620182275556855,middle,3
M0009,2,12,Batter_048,0.207698681989409,middle,2
M0009,2,12,Batter_048,0.102379997747756,middle,2
M0009,2,12,Batter_048,0.102379997747756,middle,2
M0009,2,12,Batter_002,0.620182275556855,middle,3
M0009,2,12,Batter_048,0.207698681989409,middle,2
M0009,2,13,Batter_048,0.267497554566498,middle,2
M0009,2,13,Batter_002,0.557153615247139,middle,3
M0009,2,13,Batter_002,0.557153615247139,middle,3
M0009,2,13,Batter_002,0.582759943214003,middle,3
M0009,2,13,Batter_002,0.557153615247139,middle,3
M0009,2,13,Batter_048,0.248932855458824,middle,2
M0009,2,14,Batter_048,0.378876991913872,middle,2
M0009,2,14,Batter_048,0.364669738478416,middle,2
M0009,2,14,Batter_002,0.503795872801602,middle,3
M0009,2,14,Batter_048,0.364669738478416,middle,2
M0009,2,14,Batter_048,0.364669738478416,middle,2
M0009,2,14,Batter_002,0.452473980730639,middle,3
M0009,2,15,Batter_002,0.34236123964927,death,3
M0009,2,15,Batter_048,0.475415754921928,death,2
M0009,2,15,Batter_048,0.567461688270873,death,2
M0009,2,15,Batter_048,0.475415754921928,death,2
M0009,2,15,Batter_002,0.420005750444016,death,3
M0009,2,15,Batter_002,0.34236123964927,death,3
M0009,2,16,Batter_048,0.577504981951892,death,2
M0009,2,16,Batter_048,0.577504981951892,death,2
M0009,2,16,Batter_048,0.577504981951892,death,2
M0009,2,16,Batter_048,0.577504981951892,death,2
M0009,2,16,Batter_048,0.674540248454785,death,2
M0009,2,16,Batter_048,0.674540248454785,death,2
M0009,2,17,Batter_002,0.323771736929512,death,3
M0009,2,17,Batter_048,0.50920009768188,death,2
M0009,2,17,Batter_048,0.597009926237468,death,2
M0009,2,17,Batter_048,0.597009926237468,death,2
M0009,2,17,Batter_002,0.409846844255983,death,3
M0009,2,17,Batter_002,0.323771736929512,death,3
M0009,2,18,Batter_048,0.597533936157018,death,2
M0009,2,18,Batter_048,0.697016335495836,death,2
M0009,2,18,Batter_048,0.597533936157018,death,2
M0009,2,18,Batter_048,0.597533936157018,death,2
M0009,2,18,Batter_048,0.697016335495836,death,2
M0009,2,18,Batter_048,0.597533936157018,death,2
M0009,2,19,Batter_002,0.305828527985495,death,3
M0009,2,19,Batter_002,0.401472054880373,death,3
M0010,2,0,Batter_002,0.475093728234898,powerplay,1
M0010,2,0,Batter_002,0.485976939383789,powerplay,1
M0010,2,0,Batter_002,0.485976939383789,powerplay,1
M0010,2,0,Batter_002,0.485976939383789,powerplay,1
M0010,2,0,Batter_047,0.382632691772914,powerplay,2
M0010,2,0,Batter_047,0.359700393933787,powerplay,2
M0010,2,1,Batter_002,0.644162895880466,powerplay,1
M0010,2,1,Batter_002,0.80075665686659,powerplay,1
M0010,2,1,Batter_002,0.644162895880466,powerplay,1
M0010,2,1,Batter_002,0.80075665686659,powerplay,1
M0010,2,1,Batter_002,0.644162895880466,powerplay,1
M0010,2,1,Batter_002,0.644162895880466,powerplay,1
M0010,2,2,Batter_047,0.312716104892417,powerplay,2
M0010,2,2,Batter_047,0.312716104892417,powerplay,2
M0010,2,2,Batter_047,0.370714619724549,powerplay,2
M0010,2,2,Batter_047,0.370714619724549,powerplay,2
M0010,2,2,Batter_002,0.492743695309405,powerplay,1
M0010,2,2,Batter_002,0.535014415508196,powerplay,1
M0010,2,3,Batter_002,0.20112670523211,powerplay,1
M0010,2,3,Batter_002,0.20112670523211,powerplay,1
M0010,2,3,Batter_002,0.20112670523211,powerplay,1
M0010,2,3,Batter_002,0.20112670523211,powerplay,1
M0010,2,3,Batter_047,0.529499263091019,powerplay,2
M0010,2,3,Batter_047,0.202685900954778,powerplay,2
M0011,1,0,Batter_035,0.230558009633863,powerplay,1
M0011,1,0,Batter_010,0.697817674408878,powerplay,2
M0011,1,0,Batter_010,0.697817674408878,powerplay,2
M0011,1,0,Batter_010,0.697817674408878,powerplay,2
M0011,1,0,Batter_035,0.230558009633863,powerplay,1
M0011,1,0,Batter_035,0.230558009633863,powerplay,1
M0011,1,1,Batter_010,0.503654121545256,powerplay,2
M0011,1,1,Batter_010,0.653803544127475,powerplay,2
M0011,1,1,Batter_010,0.653803544127475,powerplay,2
M0011,1,1,Batter_010,0.503654121545256,powerplay,2
M0011,1,1,Batter_035,0.425897466427405,powerplay,1
M0011,1,1,Batter_010,0.503654121545256,powerplay,2
M0011,1,2,Batter_010,0.678105629127447,powerplay,2
M0011,1,2,Batter_035,0.495880517894597,powerplay,1
M0011,1,2,Batter_035,0.291641759446454,powerplay,1
M0011,1,2,Batter_010,0.678105629127447,powerplay,2
M0011,1,2,Batter_010,0.678105629127447,powerplay,2
M0011,1,2,Batter_010,0.678105629127447,powerplay,2
M0011,1,3,Batter_010,0.424414421063579,powerplay,2
M0011,1,3,Batter_035,0.594815557389449,powerplay,1
M0011,1,3,Batter_010,0.424414421063579,powerplay,2
M0011,1,3,Batter_010,0.424414421063579,powerplay,2
M0011,1,3,Batter_010,0.554275975406229,powerplay,2
M0011,1,3,Batter_035,0.594815557389449,powerplay,1
M0011,1,4,Batter_035,0.649182358309139,powerplay,1
M0011,1,4,Batter_035,0.538850113827594,powerplay,1
M0011,1,4,Batter_035,0.538850113827594,powerplay,1
M0011,1,4,Batter_035,0.538850113827594,powerplay,1
M0011,1,4,Batter_010,0.491101526371036,powerplay,2
M0011,1,4,Batter_010,0.381739257523966,powerplay,2
M0011,1,5,Batter_035,0.58202044787349,powerplay,1
M0011,1,5,Batter_035,0.58202044787349,powerplay,1
M0011,1,5,Batter_035,0.626571410753448,powerplay,1
M0011,1,5,Batter_010,0.426297898291248,powerplay,2
M0011,1,5,Batter_035,0.626571410753448,powerplay,1
M0011,1,5,Batter_010,0.426297898291248,powerplay,2
M0011,1,6,Batter_035,0.619108694498772,middle,1
M0011,1,6,Batter_010,0.267718793760165,middle,2
M0011,1,6,Batter_035,0.619108694498772,middle,1
M0011,1,6,Batter_035,0.619108694498772,middle,1
M0011,1,6,Batter_035,0.734532824469435,middle,1
M0011,1,6,Batter_035,0.734532824469435,middle,1
M0011,1,7,Batter_010,0.228797982778988,middle,2
M0011,1,7,Batter_035,0.611387069668918,middle,1
M0011,1,7,Batter_035,0.781032592411612,middle,1
M0011,1,7,Batter_035,0.781032592411612,middle,1
M0011,1,7,Batter_010,0.228797982778988,middle,2
M0011,1,7,Batter_010,0.365348736234139,middle,2
M0011,1,8,Batter_010,0.207573908180183,middle,2
M0011,1,8,Batter_010,0.207573908180183,middle,2
M0011,1,8,Batter_010,0.498751603688068,middle,2
M0011,1,8,Batter_035,0.490766031163178,middle,1
M0011,1,8,Batter_010,0.498751603688068,middle,2
M0011,1,8,Batter_010,0.207573908180183,middle,2
M0011,1,9,Batter_035,0.786290481043147,middle,1
M0011,1,9,Batter_035,0.786290481043147,middle,1
M0011,1,9,Batter_035,0.691896828482073,middle,1
M0011,1,9,Batter_035,0.786290481043147,middle,1
M0011,1,9,Batter_035,0.691896828482073,middle,1
M0011,1,9,Batter_035,0.786290481043147,middle,1
M0011,1,10,Batter_010,0.116793519239819,middle,2
M0011,1,10,Batter_035,0.839518866842415,middle,1
M0011,1,10,Batter_010,0.116793519239819,middle,2
M0011,1,10,Batter_010,0.116793519239819,middle,2
M0011,1,10,Batter_010,0.411755769654473,middle,2
M0011,1,10,Batter_010,0.116793519239819,middle,2
M0011,1,11,Batter_035,0.726372572721888,middle,1
M0011,1,11,Batter_010,0.112920576801311,middle,2
M0011,1,11,Batter_010,0.0670788753653405,middle,2
M0011,1,11,Batter_035,0.726372572721888,middle,1
M0011,1,11,Batter_035,0.726372572721888,middle,1
M0011,1,11,Batter_035,0.799722374317542,middle,1
M0011,1,12,Batter_035,0.802595098058647,middle,1
M0011,1,12,Batter_010,0.0921654579178631,middle,2
M0011,1,12,Batter_010,0.0476540272260268,middle,2
